RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,JulyValue20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,JulyValue21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,JulyValue22
753869,224,"Bloomington, IL",Msa,IL,123837,124118,124419,125111,125828,126415,126801,127111,127478,127813,128148,128089,128102,128071,128395,128629,128847,129056,129137,129427,129750,130156,130420,130731,131185,131663,132218,132806,133385,133763,134057,134287,134892,135467,136084,136276,136616,137066,137559,137955,138297,138723,139014,139380,139651,139961,140027,140439,141049,141713,142099,142401,142665,142880,142952,143168,143366,143783,144098,144550,145134,145542,145911,145985,146274,146469,146917,147342,147696,147815,147890,148170,148586,149044,149693,150076,150293,150299,150670,151290,151985,152619,153271,153862,154324,154803,155333,155742,155966,156009,156070,156038,155984,155934,155971,156179,156242,156247,155942,154900,154049,153273,153308,153304,153178,152981,152821,152814,153137,153379,153370,153178,153240,153491,153801,153582,153443,153199,153083,152944,152848,153016,153265,153646,153746,153693,153424,153070,152574,152161,151721,151316,150894,150509,150253,149475,148673,147910,147892,147573,146931,145860,145046,144046,143409,143411,144019,144678,145418,145982,146196,146019,145730,145965,146037,146564,146571,146286,145847,146114,147426,149064,149822,150207,150402,150775,150981,151335,151663,151656,151472,151864,152009,151861,151162,150899,150755,150773,150884,150779,150533,150368,149931,150197,150206,150817,150717,150778,150915,151077,150375,149844,149681,150043,150073,150076,150156,150135,149921,149959,150122,150429,150541,150789,150493,150921,151788,152341,152292,151719,151827,151957,152157,152373,152966,153375,153751,153279,152966,152972,153211,153419,153360,153355,153132,152866,152660,152681,152700,152621,152410,152098,152111,152099,152297,152378,152845,153319,153886,154149,154372,154718,155053,155272,155350,155521,155943,156711,157721,158740,159675,160555,161740,163744,165542,166965,167896,169801,172344,174986,177137,179246,181140,183377,185502,188566,192540,197094,201224,204688,207076
394680,225,"Hilo, HI",Msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329722,326967,325012,321118,318913,317311,317434,319295,321484,324418,326747,330065,332212,334878,336950,339624,341677,344335,346579,346369,346349,346617,349739,352832,355844,358171,359301,359977,359654,359338,358475,358707,359308,360460,361362,362837,362727,361549,360868,361280,362887,362318,361517,359891,359934,360744,364517,368105,372761,373417,374091,373979,376286,379162,381322,382216,381730,381587,382232,383716,385784,389340,392765,395908,397058,397497,397466,398768,401387,405397,409791,414408,420608,427614,436338,446282,457360,470555,483562,496689,508096,518785,527632,538480,551604,568316,583607,595340,602713
394960,226,"Panama City, FL",Msa,FL,121219,121625,121965,122603,123304,123928,124687,125338,126188,126906,127653,128351,129203,130046,129938,129582,129041,129568,130223,130768,131043,131347,131973,132696,133386,134129,134914,135365,135962,136521,137449,137993,138642,139288,140206,141135,142107,142887,143857,145020,146478,148045,149780,151986,154177,155824,157059,158125,159930,161927,164508,167033,170122,173650,178338,183293,187446,190308,192801,195952,200138,204180,208219,213877,219868,227162,233646,240098,245402,249160,252512,255925,259549,261963,263696,264518,266129,267093,267408,267078,266522,265827,263966,261398,258829,257620,257009,257222,256311,254985,252552,250399,248864,248110,247825,245677,243631,241247,240085,237605,235697,232950,230741,227467,224183,220906,217292,215183,212184,210173,208365,206934,204390,200642,197350,194783,192575,191248,190923,190634,189338,187270,184822,183935,183317,183819,183180,182921,181618,180560,178475,176967,175217,174472,173092,171405,168684,165993,163674,161671,160609,159962,160103,160074,158992,157947,157625,158728,160528,162722,163521,163581,162826,163678,163698,163555,164096,165435,166597,167009,167045,167403,167062,167993,168997,170588,172160,173380,174363,175356,175779,176111,176863,178429,180727,181490,181980,181998,183145,184095,184327,183955,184612,185290,185951,185745,186491,186951,188154,188055,188527,189046,189664,189858,190002,191638,193561,195220,196480,197526,198208,198137,197772,197739,197930,198231,198626,199849,200914,201777,202874,204638,206686,206800,207706,208752,210570,211992,213505,215676,217360,218768,219969,221455,223154,225775,226832,227253,224992,224050,223065,223738,224013,224292,225181,226133,227292,228023,229649,231492,235441,238871,242181,242899,242749,242181,242262,242887,243953,245637,247283,248910,250969,254007,257596,261390,265920,270740,276311,282582,290111,296749,302466,307456,313851,321207,329481,337087,343638,349196,353064
394748,227,"Kingston, NY",Msa,NY,119783,120614,121435,123058,124349,125476,126576,127470,128242,128823,129760,130820,131877,132872,133827,134827,136110,137337,138737,139727,140789,141663,142818,143972,145202,146577,148077,149632,151276,152906,154729,156207,157684,158973,160357,161717,163180,164661,166307,168026,170049,172219,174348,177346,180552,184240,187065,189995,192396,193587,194344,195690,199090,202610,206101,208972,212027,214642,216992,219842,222823,225998,228351,230804,233463,236248,239432,242647,246093,249676,252498,254846,256513,258074,259273,260425,261874,262585,262142,261233,260249,259275,258450,258108,258008,257523,256842,256221,255866,255843,256053,256214,256056,256490,257407,257760,257230,256096,255829,255879,255613,255172,253472,252311,250430,247750,244281,240934,239116,237316,235489,233331,230683,229385,227479,224979,223209,224442,225851,226414,225447,226140,226464,227220,226687,226242,225667,226424,225960,224108,221806,219913,218074,217120,217561,217415,216999,213379,210001,204508,201919,200593,200487,200086,200661,200260,200121,198762,198569,199602,199372,199778,198864,198004,196738,194833,194942,195564,195619,195061,194356,194940,196729,198411,200338,200858,201326,201071,200578,200382,200716,202090,203329,204544,205184,205086,204601,203558,203272,203387,204673,205044,206128,206613,207581,208053,207222,206518,205490,205678,205606,205042,204197,203031,201803,200260,198984,198253,199451,200679,201916,201754,202272,203020,202997,202992,203361,205632,208091,209990,211518,213393,215328,216041,215351,214804,214728,215406,214588,214512,215770,219064,223306,226124,228021,229474,231104,233010,233742,234744,236211,238469,240080,240137,240329,241319,243167,244263,244358,244356,244445,244867,244920,244984,245158,246193,248580,253460,262585,272005,280787,286835,294126,302037,309685,315527,322311,328331,335421,340184,345358,349604,354319,357407,360023,361777,364568,366125,369754,373088,375557
394519,228,"Daphne, AL",Msa,AL,137274,137590,137895,138467,138886,139206,139550,140084,140907,141765,142805,143702,144752,145454,146172,146580,146993,147803,148304,148864,148779,148933,148981,149380,149740,150304,150824,151670,152283,152423,152547,152591,153111,153285,153589,153538,153772,154382,154925,155358,155466,155634,155958,156426,157124,157611,158257,158852,159566,160042,160926,161874,162937,163739,165258,166634,168289,169526,171153,172766,174466,176465,178500,180969,183496,186439,189386,192182,194867,197563,200343,203019,205447,207839,210582,213465,216519,219315,221946,224494,226660,228727,230047,230943,231176,231898,232726,233563,233190,232664,231440,230691,229757,229482,229415,229498,229605,229476,229052,225640,222778,220550,220460,219874,218101,216765,215140,214030,212857,211691,210599,209199,207653,206130,205527,204951,204293,203001,201384,199443,197473,196034,194837,191793,188287,184603,182426,180401,178530,177283,176590,176044,175182,173677,172131,171064,170620,170262,169527,168353,167504,166805,166507,165898,165595,165474,165615,165629,165414,164921,164618,164628,165031,165264,165469,165567,166226,166972,168045,168887,170028,171122,172453,173482,174309,174189,174135,174141,174806,175344,175995,177129,178242,179017,179293,179637,180113,180426,180458,180557,180813,181459,182161,183308,184448,185560,186345,187122,187995,188122,188022,188072,188493,189146,189607,190794,191852,192536,192751,192929,193455,193820,194095,194583,194325,194233,193957,194964,195788,196662,197487,198391,199291,200421,201705,203121,204669,206246,207997,208942,211072,213291,217366,220582,223645,225611,227163,228582,229793,230850,231886,232664,233427,234255,234726,235213,235177,235667,236626,238640,240614,242175,243621,245427,247449,248989,249663,250999,253283,256527,259541,262058,264542,267627,270068,273770,277610,284375,290466,296867,303699,310931,318057,324170,331105,338458,344486,349603,352856,355697,359133
394623,229,"Gainesville, GA",Msa,GA,148366,148414,148760,149204,149975,150570,151254,151716,152371,153130,154471,155965,157800,159191,160376,161029,161624,162123,162906,163797,164758,165580,166143,166600,166994,167372,167802,168221,168823,169300,169856,170301,170773,171255,171777,172348,172804,173287,173691,174150,174437,174699,174731,175068,175384,175978,176314,176759,177181,177748,178322,178692,178798,178975,179577,180299,181061,181519,182076,182668,183380,184214,184966,185764,186669,187673,188665,189659,190679,191718,192514,193280,193879,194865,195893,197190,198246,199033,199655,200306,201120,201705,202324,202932,203756,204290,204618,205067,205767,206670,207267,207558,207883,208344,208863,208739,208362,207493,207185,206749,206535,205633,204452,202950,200998,199021,196285,193722,191291,189493,187570,184872,181442,178664,176586,175183,173429,171856,170263,168206,166656,165002,164606,163942,163873,163977,163822,163680,162713,160736,158324,154652,151454,148734,147831,147183,145027,141857,138247,135998,134317,134683,135421,135549,135673,136480,138285,139013,140229,142520,146433,148804,150144,148958,148103,147324,147643,147688,147044,147428,148382,150304,150859,152095,154182,157736,161318,164054,166628,169048,171522,173804,175221,175731,175793,176446,177559,178295,178639,179563,179008,178164,176932,177439,178636,179646,180716,181797,183283,184524,185245,186073,187400,188845,190416,191485,192682,194076,195388,196503,197107,197782,198442,199519,200946,202899,204048,204941,205289,206259,208105,209901,211550,212329,213955,214966,216071,216754,218506,220120,222048,222474,223343,224023,225608,227040,228326,230474,231702,233141,233276,233742,233371,233924,234458,235708,236612,237312,237466,237710,238986,240632,242010,243073,243962,245026,246091,247884,250354,253226,255895,259100,262345,265715,269689,273267,278645,284109,292224,300830,308749,316885,325783,335046,344093,352815,359750,366239,370996,377135,380580
395202,230,"Warner Robins, GA",Msa,GA,105864,105979,106183,106442,106655,106869,107196,107649,108028,108381,108817,109345,110016,110397,110636,110774,110941,111160,111272,111468,111696,111908,111996,111967,111888,111860,111842,112008,112309,112675,112719,112642,112577,112659,112780,112857,113103,113427,113708,113862,113986,114053,114168,114323,114593,114901,115197,115592,116095,116606,117019,117382,117823,118381,118932,119459,119945,120410,120789,121304,121782,122312,122785,123366,123856,124275,124701,125289,125979,126615,127170,127552,127963,128388,128949,129441,130009,130560,131207,131874,132508,133086,133560,134046,134352,134683,135120,135684,136054,136260,136374,136661,136790,136831,136781,136869,136952,137495,137939,138418,138314,138166,138014,137793,137602,137137,136129,134996,134150,133822,133466,132909,132336,131753,131302,130865,130598,130276,129903,129334,128899,128676,128765,128923,129022,128881,128854,128770,128380,127887,127048,126433,125755,125299,124688,123758,123073,122799,122515,122020,121320,120798,120710,120538,120489,120273,120306,120387,120335,120352,120175,120117,120030,120115,120208,120146,120237,120277,120549,120755,121111,121365,121634,121720,121896,122063,122275,122434,122749,123076,123559,123861,124262,124560,124803,124877,124922,124927,125037,125155,125378,125527,125598,125688,125721,125725,125123,,,,121494,,126469,128924,128856,128376,128178,128078,128274,128555,129079,129442,129966,129946,129659,129043,128894,129200,129653,130308,131069,131994,133043,133930,134530,135133,135757,136520,137051,137652,138138,138612,139126,139801,140456,141227,141893,142683,143252,143880,144498,145083,145477,145811,146207,146857,147586,148268,148570,148884,149028,149514,149913,150687,151369,152155,152906,153834,154756,155773,156802,157789,158892,160183,161719,163339,164882,166615,168413,170627,172830,175202,177477,180353,183193,186127,189373,192836,196878,200618,204358
394392,231,"Blacksburg, VA",Msa,VA,101499,101982,102319,103076,103608,104234,104821,105557,106199,106824,107676,108590,109460,110084,110681,111278,111838,112348,112905,113361,113776,114226,114910,115658,116266,116873,117619,118509,119255,119948,120624,121217,121725,122161,122646,123088,123466,123910,124350,124896,125638,126458,127300,128528,130024,131805,132664,133476,134051,135551,137116,138942,140388,142311,144190,146596,148726,150936,153037,154967,156937,159382,162089,165051,167343,169625,171825,173606,175118,176364,177804,179246,180437,181346,182121,182772,183342,183564,183617,184120,184819,185736,186039,186056,185838,185623,185382,185201,184483,183677,182708,182566,182438,182335,181862,181360,180673,179733,178212,176894,175911,175892,175215,174718,173985,173676,173055,172249,171272,170244,169142,168510,167775,167276,166867,166670,166369,165928,165585,165116,164615,164131,163604,163360,163182,163191,163025,162416,161697,161014,160820,160665,160625,160381,160292,160031,160004,159950,159920,159713,159491,159301,159201,159438,159705,159972,160106,160150,160518,160717,161233,161477,161826,161869,161924,161879,162068,162310,162849,162790,,166389,168204,,167242,166896,166580,166690,167216,167816,168765,169549,169928,169792,169246,169148,168925,168674,168285,168044,168120,168495,168778,168801,168862,168881,169277,169590,169917,169972,170031,170044,170185,170365,170753,171182,171420,171717,172044,172502,172835,173187,173653,174175,174596,174954,175439,176049,176652,177239,177814,178485,179200,180008,180824,181587,182157,182639,183118,183770,184425,185064,185552,186091,186755,187588,188241,188881,189557,190645,191770,193006,194293,195573,196931,198257,199670,200404,,,198029,198293,198632,199061,199777,200626,201612,202378,203245,204507,206685,208801,212121,215005,217843,219640,221378,223499,225346,227445,229185,230830,232198,235837,239276,242659,243811,244941,245886,248300,250873
394716,232,"Jacksonville, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134039,135321,136092,137809,138918,140046,141117,142371,144013,145654,147330,148758,150178,151985,153600,155292,156390,157555,158491,159521,160748,162298,164282,166414,167740,169250,170241,171562,172262,173144,174092,174892,176003,176895,177336,176827,176392,176514,176767,177094,177050,177127,177232,177360,177549,177545,177411,177038,176690,176664,176647,176781,176480,176244,175943,176233,177005,177762,178455,178675,178150,177699,177564,178229,178421,178241,177921,177721,177646,177567,177432,177040,176526,175965,175205,174539,173721,173110,172744,172648,172635,172120,171359,170537,170015,169573,169107,168785,168410,168005,167619,167127,166759,165881,164873,,,,154583,152373,151275,150540,150270,150092,150244,150297,150119,149603,148717,147960,147493,147339,147331,147123,146977,147193,147226,147026,146381,146485,146550,146810,146690,146435,145567,144766,143887,143755,143695,144099,144292,144235,143977,143851,144292,144778,145144,145010,144929,144802,144819,145129,145599,146275,146526,147168,147859,148867,149972,151075,152268,152834,153205,153519,154209,155211,156223,157274,157954,158941,160200,161848,163355,164528,165810,166962,168296,169477,170286,171181,172290,173556,174268,174708,174913,175435,175189,175175,174725,175383,176216,177654,178871,180443,181788,183343,184958,186780,188502,190237,192723,196036,199987,203375,206467,209653,213167,216614,219779,223132,226890,230877,234925,238656
395018,233,"Redding, CA",Msa,CA,77459,77397,77571,77894,78337,78758,79246,79853,80411,79922,79330,78754,79172,79568,80127,80655,81339,82088,83187,84465,85558,86634,87704,88989,89909,90720,91378,92375,93520,95015,96304,97618,98789,100890,103015,105602,107379,109742,111594,113664,115163,116745,118716,120452,122467,123691,125529,126765,128481,129043,130468,132101,134403,136887,139878,143285,145932,147723,149602,151995,154540,155509,157508,160195,164722,168309,171637,174887,177713,180436,183026,185676,187009,188476,190889,193392,195898,196919,197558,196535,194913,193939,193049,191435,189797,189359,189521,189414,187503,185173,182169,181228,181230,181258,178705,176629,175826,175797,174030,170589,166886,163265,159469,156129,153292,151491,149590,147839,146311,145237,144187,143059,141837,140905,139061,137165,135546,135147,135041,134796,134678,134814,134917,134578,133878,133106,132551,131822,131208,130808,130168,129468,128442,128161,127392,126650,125589,125008,123252,121555,119519,119039,118441,118773,118963,119645,119830,119957,120055,119823,120177,120549,121593,122402,123640,124440,128204,132052,136777,136940,136764,137584,141509,145714,148964,151211,153561,155612,161446,167557,173658,175863,177688,179438,181563,183607,186031,188894,191805,194385,195436,196650,198414,201090,203092,204256,205018,205727,206782,212838,219367,226138,227235,227547,226872,227623,229015,231395,231429,232067,232134,233266,234604,235860,237095,237806,239398,241899,244662,247122,247749,247686,248502,249764,251733,252827,253727,253741,254098,255625,257736,258644,258218,257908,258876,260771,262527,264004,265379,266896,267444,268681,270805,274078,275552,275654,275847,276246,276705,277239,276961,276779,275850,277756,279413,279957,280932,283427,288195,293505,297878,302463,305181,308371,312841,319781,327291,334470,342979,350471,356873,357658,358428,360055,362656,366478,369037,374038,377725,380062,380864
